ATTRIBUTE_replicates	ATTRIBUTE_sample	ATTRIBUTE_species	ATTRIBUTE_timepoint	Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSGROUP:0	GNPSGROUP:1	GNPSGROUP:2	GNPSGROUP:3	GNPSGROUP:4	GNPSGROUP:5	GNPSGROUP:6	GNPSGROUP:7	GNPSGROUP:8	GNPSGROUP:9	GNPSGROUP:B.subtilis	GNPSGROUP:Control	GNPSGROUP:E.coli	GNPSGROUP:sample	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3900.0","main.cluster index_upperinput":"3900.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1270	4.1270	0	N/A	N/A	230670.15179999996	61	3900	-1	 	61	320.1969	1	320.1969	230670.15179999996
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3901.0","main.cluster index_upperinput":"3901.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1296	4.1296	0	N/A	N/A	257469.01953399996	71	3901	-1	 	71	207.1234	1	207.1234	257469.01953399996
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3902.0","main.cluster index_upperinput":"3902.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1307	4.1307	0	N/A	N/A	94153.045	3	3902	-1	 	3	360.2741	1	360.2741	94153.045
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3903.0","main.cluster index_upperinput":"3903.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1307	4.1307	0	N/A	N/A	215112.02500000002	3	3903	-1	 	3	436.2904	1	436.2904	215112.02500000002
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3904.0","main.cluster index_upperinput":"3904.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1244	4.1244	0	N/A	N/A	141484.9971	15	3904	-1	 	15	277.1777	1	277.1777	141484.9971
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3905.0","main.cluster index_upperinput":"3905.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1181	4.1181	0	N/A	N/A	309179.26229999994	39	3905	-1	 	39	336.2166	1	336.2166	309179.26229999994
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3906.0","main.cluster index_upperinput":"3906.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=eb9eaf3cdfa040b484c255794f78f4a6&show=true	N/A	N/A	N/A	 	4.1195	4.1195	0	N/A	N/A	259453.31295000002	33	3906	26	 	33	318.2061	1	318.2061	259453.31295000002
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3907.0","main.cluster index_upperinput":"3907.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1360	4.1360	0	N/A	N/A	77290.152	3	3907	-1	 	3	344.2793	1	344.2793	77290.152
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3909.0","main.cluster index_upperinput":"3909.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1493	4.1493	0	N/A	N/A	52527.685	3	3909	-1	 	3	385.1831	1	385.1831	52527.685
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3910.0","main.cluster index_upperinput":"3910.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=eb9eaf3cdfa040b484c255794f78f4a6&show=true	1S/C10H11N3O3S/c1-7-6-10(12-16-7)13-17(14,15)9-4-2-8(11)3-5-9/h2-6H,11H2,1H3,(H,12,13)	Massbank: Sulfamethoxazole|4-amino-N-(5-methyl-1,2-oxazol-3-yl)benzenesulfonamide	0.8900969999999999	 	4.1281	4.1281	0	CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N	CCMSLIB00005754528	1008339.5980199999	32	3910	2	 	32	254.0593	1	254.0593	1008339.5980199999
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3912.0","main.cluster index_upperinput":"3912.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=753&task=eb9eaf3cdfa040b484c255794f78f4a6&show=true	N/A	N/A	N/A	 	4.1401	4.1401	0	N/A	N/A	806745.8665700002	48	3912	753	 	48	184.0757	1	184.0757	806745.8665700002
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3913.0","main.cluster index_upperinput":"3913.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=753&task=eb9eaf3cdfa040b484c255794f78f4a6&show=true	N/A	N/A	N/A	 	4.1437	4.1437	0	N/A	N/A	321046.29193	17	3913	753	 	17	202.0862	1	202.0862	321046.29193
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3916.0","main.cluster index_upperinput":"3916.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1477	4.1477	0	N/A	N/A	71032.683	3	3916	-1	 	3	335.2115	1	335.2115	71032.683
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3917.0","main.cluster index_upperinput":"3917.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1449	4.1449	0	N/A	N/A	24886.857240000005	11	3917	-1	 	11	215.1429	1	215.1429	24886.857240000005
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3919.0","main.cluster index_upperinput":"3919.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1592	4.1592	0	N/A	N/A	96936.68409	27	3919	-1	 	27	229.0977	1	229.0977	96936.68409
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3921.0","main.cluster index_upperinput":"3921.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1546	4.1546	0	N/A	N/A	19155.624610000006	9	3921	-1	 	9	368.1369	1	368.1369	19155.624610000006
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3922.0","main.cluster index_upperinput":"3922.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1501	4.1501	0	N/A	N/A	29787.9205	3	3922	-1	 	3	357.1942	1	357.1942	29787.9205
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3923.0","main.cluster index_upperinput":"3923.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1526	4.1526	0	N/A	N/A	1461164.8704400004	73	3923	-1	 	73	279.0764	1	279.0764	1461164.8704400004
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3924.0","main.cluster index_upperinput":"3924.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1461	4.1461	0	N/A	N/A	22508.453289999998	11	3924	-1	 	11	233.1533	1	233.1533	22508.453289999998
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3925.0","main.cluster index_upperinput":"3925.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=171&task=eb9eaf3cdfa040b484c255794f78f4a6&show=true	N/A	N/A	N/A	 	4.1494	4.1494	0	N/A	N/A	601942.8313599998	73	3925	171	 	73	199.1229	1	199.1229	601942.8313599998
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3928.0","main.cluster index_upperinput":"3928.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1620	4.1620	0	N/A	N/A	566506.013	41	3928	-1	 	41	231.0586	1	231.0586	566506.013
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3929.0","main.cluster index_upperinput":"3929.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1597	4.1597	0	N/A	N/A	334861.09333	52	3929	-1	 	52	614.6601	2	307.8300	334861.09333
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3930.0","main.cluster index_upperinput":"3930.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=54&task=eb9eaf3cdfa040b484c255794f78f4a6&show=true	N/A	N/A	N/A	 	4.1667	4.1667	0	N/A	N/A	2257880.8114	5	3930	54	 	5	439.3527	1	439.3527	2257880.8114
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3933.0","main.cluster index_upperinput":"3933.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=20&task=eb9eaf3cdfa040b484c255794f78f4a6&show=true	N/A	N/A	N/A	 	4.1685	4.1685	0	N/A	N/A	1888787.8558000003	74	3933	20	 	74	181.1222	1	181.1222	1888787.8558000003
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3934.0","main.cluster index_upperinput":"3934.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1507	4.1507	0	N/A	N/A	52668.834	3	3934	-1	 	3	520.2901	1	520.2901	52668.834
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3936.0","main.cluster index_upperinput":"3936.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=128&task=eb9eaf3cdfa040b484c255794f78f4a6&show=true	N/A	N/A	N/A	 	4.1733	4.1733	0	N/A	N/A	565110.06617	27	3936	128	 	27	234.0910	1	234.0910	565110.06617
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3937.0","main.cluster index_upperinput":"3937.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=535&task=eb9eaf3cdfa040b484c255794f78f4a6&show=true	N/A	N/A	N/A	 	4.1724	4.1724	0	N/A	N/A	341902.0150599999	26	3937	535	 	26	355.1802	1	355.1802	341902.0150599999
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3938.0","main.cluster index_upperinput":"3938.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=37&task=eb9eaf3cdfa040b484c255794f78f4a6&show=true	N/A	N/A	N/A	 	4.1385	4.1385	0	N/A	N/A	2494360.4518000004	80	3938	37	 	80	211.1329	1	211.1329	2494360.4518000004
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3939.0","main.cluster index_upperinput":"3939.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1733	4.1733	0	N/A	N/A	35067.092	3	3939	-1	 	3	429.1903	1	429.1903	35067.092
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3940.0","main.cluster index_upperinput":"3940.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1611	4.1611	0	N/A	N/A	647159.7020000002	74	3940	-1	 	74	500.3793	1	500.3793	647159.7020000002
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3942.0","main.cluster index_upperinput":"3942.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=141&task=eb9eaf3cdfa040b484c255794f78f4a6&show=true	N/A	N/A	N/A	 	4.1787	4.1787	0	N/A	N/A	988510.4479999996	53	3942	141	 	53	296.1242	1	296.1242	988510.4479999996
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3944.0","main.cluster index_upperinput":"3944.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1678	4.1678	0	N/A	N/A	631008.5896500001	74	3944	-1	 	74	447.2961	1	447.2961	631008.5896500001
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3945.0","main.cluster index_upperinput":"3945.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=eb9eaf3cdfa040b484c255794f78f4a6&show=true	N/A	N/A	N/A	 	4.2003	4.2003	0	N/A	N/A	448766.4214	5	3945	9	 	5	504.2952	1	504.2952	448766.4214
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3947.0","main.cluster index_upperinput":"3947.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1768	4.1768	0	N/A	N/A	38561.024600000004	5	3947	-1	 	5	315.1101	1	315.1101	38561.024600000004
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3948.0","main.cluster index_upperinput":"3948.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1807	4.1807	0	N/A	N/A	374281.37120000017	53	3948	-1	 	53	431.1820	1	431.1820	374281.37120000017
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3949.0","main.cluster index_upperinput":"3949.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1788	4.1788	0	N/A	N/A	42702.161	5	3949	-1	 	5	293.1280	1	293.1280	42702.161
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3950.0","main.cluster index_upperinput":"3950.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1732	4.1732	0	N/A	N/A	53926.5807	15	3950	-1	 	15	366.2176	1	366.2176	53926.5807
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3954.0","main.cluster index_upperinput":"3954.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=141&task=eb9eaf3cdfa040b484c255794f78f4a6&show=true	N/A	N/A	N/A	 	4.1777	4.1777	0	N/A	N/A	14719659.294	54	3954	141	 	54	295.1211	1	295.1211	14719659.294
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3955.0","main.cluster index_upperinput":"3955.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1803	4.1803	0	N/A	N/A	857683.4524	53	3955	-1	 	53	649.1526	1	649.1526	857683.4524
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3956.0","main.cluster index_upperinput":"3956.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1778	4.1778	0	N/A	N/A	1520381.5953000006	54	3956	-1	 	54	317.1031	1	317.1031	1520381.5953000006
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3957.0","main.cluster index_upperinput":"3957.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1779	4.1779	0	N/A	N/A	5541816.5709999995	54	3957	-1	 	54	583.2346	1	583.2346	5541816.5709999995
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3958.0","main.cluster index_upperinput":"3958.0"}	This Node is a Singleton	N/A	N/A	N/A	 	4.1779	4.1779	0	N/A	N/A	31271517.209999997	54	3958	-1	 	54	314.1027	1	314.1027	31271517.209999997
 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eb9eaf3cdfa040b484c255794f78f4a6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3961.0","main.cluster index_upperinput":"3961.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=141&task=eb9eaf3cdfa040b484c255794f78f4a6&show=true	N/A	N/A	N/A	 	4.1781	4.1781	0	N/A	N/A	89118301.41999999	54	3961	141	 	54	294.1176	1	294.1176	89118301.41999999
